,customerId,productId,rank
4320,16129,132,1
4321,16129,37,2
4322,16129,34,3
4323,16129,248,4
4324,16129,0,5
4325,16129,3,6
4326,16129,27,7
4327,16129,110,8
4328,16129,230,9
4329,16129,32,10
4330,18983,132,1
4331,18983,37,2
4332,18983,34,3
4333,18983,248,4
4334,18983,0,5
4335,18983,3,6
4336,18983,27,7
4337,18983,110,8
4338,18983,230,9
4339,18983,32,10
4340,7513,132,1
4341,7513,37,2
4342,7513,34,3
4343,7513,248,4
4344,7513,0,5
4345,7513,3,6
4346,7513,27,7
4347,7513,110,8
4348,7513,230,9
4349,7513,32,10
4350,5891,132,1
4351,5891,37,2
4352,5891,34,3
4353,5891,248,4
4354,5891,0,5
4355,5891,3,6
4356,5891,27,7
4357,5891,110,8
4358,5891,230,9
4359,5891,32,10
4360,20785,132,1
4361,20785,37,2
4362,20785,34,3
4363,20785,248,4
4364,20785,0,5
4365,20785,3,6
4366,20785,27,7
4367,20785,110,8
4368,20785,230,9
4369,20785,32,10
4370,16281,132,1
4371,16281,37,2
4372,16281,34,3
4373,16281,248,4
4374,16281,0,5
4375,16281,3,6
4376,16281,27,7
4377,16281,110,8
4378,16281,230,9
4379,16281,32,10
4380,15436,132,1
4381,15436,37,2
4382,15436,34,3
4383,15436,248,4
4384,15436,0,5
4385,15436,3,6
4386,15436,27,7
4387,15436,110,8
4388,15436,230,9
4389,15436,32,10
4390,12221,132,1
4391,12221,37,2
4392,12221,34,3
4393,12221,248,4
4394,12221,0,5
4395,12221,3,6
4396,12221,27,7
4397,12221,110,8
4398,12221,230,9
4399,12221,32,10
4400,861,132,1
4401,861,37,2
4402,861,34,3
4403,861,248,4
4404,861,0,5
4405,861,3,6
4406,861,27,7
4407,861,110,8
4408,861,230,9
4409,861,32,10
4410,13373,132,1
4411,13373,37,2
4412,13373,34,3
4413,13373,248,4
4414,13373,0,5
4415,13373,3,6
4416,13373,27,7
4417,13373,110,8
4418,13373,230,9
4419,13373,32,10
4420,5501,132,1
4421,5501,37,2
4422,5501,34,3
4423,5501,248,4
4424,5501,0,5
4425,5501,3,6
4426,5501,27,7
4427,5501,110,8
4428,5501,230,9
4429,5501,32,10
4430,858,132,1
4431,858,37,2
4432,858,34,3
4433,858,248,4
4434,858,0,5
4435,858,3,6
4436,858,27,7
4437,858,110,8
4438,858,230,9
4439,858,32,10
4440,418,132,1
4441,418,37,2
4442,418,34,3
4443,418,248,4
4444,418,0,5
4445,418,3,6
4446,418,27,7
4447,418,110,8
4448,418,230,9
4449,418,32,10
4450,9665,132,1
4451,9665,37,2
4452,9665,34,3
4453,9665,248,4
4454,9665,0,5
4455,9665,3,6
4456,9665,27,7
4457,9665,110,8
4458,9665,230,9
4459,9665,32,10
4460,6730,132,1
4461,6730,37,2
4462,6730,34,3
4463,6730,248,4
4464,6730,0,5
4465,6730,3,6
4466,6730,27,7
4467,6730,110,8
4468,6730,230,9
4469,6730,32,10
4470,731,132,1
4471,731,37,2
4472,731,34,3
4473,731,248,4
4474,731,0,5
4475,731,3,6
4476,731,27,7
4477,731,110,8
4478,731,230,9
4479,731,32,10
4480,13569,132,1
4481,13569,37,2
4482,13569,34,3
4483,13569,248,4
4484,13569,0,5
4485,13569,3,6
4486,13569,27,7
4487,13569,110,8
4488,13569,230,9
4489,13569,32,10
4490,20539,132,1
4491,20539,37,2
4492,20539,34,3
4493,20539,248,4
4494,20539,0,5
4495,20539,3,6
4496,20539,27,7
4497,20539,110,8
4498,20539,230,9
4499,20539,32,10
4500,3775,132,1
4501,3775,37,2
4502,3775,34,3
4503,3775,248,4
4504,3775,0,5
4505,3775,3,6
4506,3775,27,7
4507,3775,110,8
4508,3775,230,9
4509,3775,32,10
4510,659,132,1
4511,659,37,2
4512,659,34,3
4513,659,248,4
4514,659,0,5
4515,659,3,6
4516,659,27,7
4517,659,110,8
4518,659,230,9
4519,659,32,10
4520,1916,132,1
4521,1916,37,2
4522,1916,34,3
4523,1916,248,4
4524,1916,0,5
4525,1916,3,6
4526,1916,27,7
4527,1916,110,8
4528,1916,230,9
4529,1916,32,10
4530,1223,132,1
4531,1223,37,2
4532,1223,34,3
4533,1223,248,4
4534,1223,0,5
4535,1223,3,6
4536,1223,27,7
4537,1223,110,8
4538,1223,230,9
4539,1223,32,10
4540,2279,132,1
4541,2279,37,2
4542,2279,34,3
4543,2279,248,4
4544,2279,0,5
4545,2279,3,6
4546,2279,27,7
4547,2279,110,8
4548,2279,230,9
4549,2279,32,10
4550,27202,132,1
4551,27202,37,2
4552,27202,34,3
4553,27202,248,4
4554,27202,0,5
4555,27202,3,6
4556,27202,27,7
4557,27202,110,8
4558,27202,230,9
4559,27202,32,10
4560,20883,132,1
4561,20883,37,2
4562,20883,34,3
4563,20883,248,4
4564,20883,0,5
4565,20883,3,6
4566,20883,27,7
4567,20883,110,8
4568,20883,230,9
4569,20883,32,10
4570,12553,132,1
4571,12553,37,2
4572,12553,34,3
4573,12553,248,4
4574,12553,0,5
4575,12553,3,6
4576,12553,27,7
4577,12553,110,8
4578,12553,230,9
4579,12553,32,10
4580,8272,132,1
4581,8272,34,2
4582,8272,248,3
4583,8272,0,4
4584,8272,27,5
4585,8272,110,6
4586,8272,230,7
4587,8272,32,8
4588,8272,10,9
4589,8272,226,10
4590,2265,132,1
4591,2265,37,2
4592,2265,34,3
4593,2265,248,4
4594,2265,0,5
4595,2265,3,6
4596,2265,27,7
4597,2265,110,8
4598,2265,230,9
4599,2265,32,10
4600,9949,132,1
4601,9949,37,2
4602,9949,34,3
4603,9949,0,4
4604,9949,3,5
4605,9949,27,6
4606,9949,110,7
4607,9949,230,8
4608,9949,32,9
4609,9949,10,10
4610,24210,132,1
4611,24210,37,2
4612,24210,34,3
4613,24210,248,4
4614,24210,0,5
4615,24210,3,6
4616,24210,27,7
4617,24210,110,8
4618,24210,230,9
4619,24210,32,10
4620,7569,132,1
4621,7569,37,2
4622,7569,34,3
4623,7569,248,4
4624,7569,0,5
4625,7569,3,6
4626,7569,27,7
4627,7569,110,8
4628,7569,230,9
4629,7569,32,10
4630,19278,132,1
4631,19278,37,2
4632,19278,34,3
4633,19278,248,4
4634,19278,0,5
4635,19278,3,6
4636,19278,27,7
4637,19278,110,8
4638,19278,230,9
4639,19278,32,10
4640,5361,132,1
4641,5361,37,2
4642,5361,34,3
4643,5361,248,4
4644,5361,0,5
4645,5361,3,6
4646,5361,27,7
4647,5361,110,8
4648,5361,230,9
4649,5361,32,10
4650,17228,132,1
4651,17228,37,2
4652,17228,34,3
4653,17228,248,4
4654,17228,0,5
4655,17228,3,6
4656,17228,27,7
4657,17228,110,8
4658,17228,230,9
4659,17228,32,10
4660,16937,132,1
4661,16937,37,2
4662,16937,34,3
4663,16937,248,4
4664,16937,0,5
4665,16937,3,6
4666,16937,27,7
4667,16937,110,8
4668,16937,230,9
4669,16937,32,10
4670,1245,132,1
4671,1245,37,2
4672,1245,34,3
4673,1245,248,4
4674,1245,0,5
4675,1245,3,6
4676,1245,27,7
4677,1245,110,8
4678,1245,230,9
4679,1245,32,10
4680,16583,132,1
4681,16583,37,2
4682,16583,34,3
4683,16583,248,4
4684,16583,0,5
4685,16583,3,6
4686,16583,27,7
4687,16583,110,8
4688,16583,230,9
4689,16583,32,10
4690,3731,132,1
4691,3731,37,2
4692,3731,34,3
4693,3731,248,4
4694,3731,3,5
4695,3731,27,6
4696,3731,110,7
4697,3731,230,8
4698,3731,32,9
4699,3731,10,10
4700,12278,132,1
4701,12278,37,2
4702,12278,34,3
4703,12278,248,4
4704,12278,0,5
4705,12278,3,6
4706,12278,27,7
4707,12278,110,8
4708,12278,32,9
4709,12278,10,10
4710,22273,132,1
4711,22273,37,2
4712,22273,34,3
4713,22273,248,4
4714,22273,0,5
4715,22273,3,6
4716,22273,27,7
4717,22273,110,8
4718,22273,230,9
4719,22273,32,10
4720,22487,132,1
4721,22487,37,2
4722,22487,34,3
4723,22487,248,4
4724,22487,0,5
4725,22487,3,6
4726,22487,27,7
4727,22487,110,8
4728,22487,230,9
4729,22487,32,10
4730,5751,132,1
4731,5751,37,2
4732,5751,34,3
4733,5751,248,4
4734,5751,0,5
4735,5751,3,6
4736,5751,27,7
4737,5751,110,8
4738,5751,230,9
4739,5751,32,10
4740,3386,132,1
4741,3386,37,2
4742,3386,248,3
4743,3386,3,4
4744,3386,27,5
4745,3386,110,6
4746,3386,230,7
4747,3386,32,8
4748,3386,10,9
4749,3386,226,10
4750,11679,132,1
4751,11679,37,2
4752,11679,34,3
4753,11679,248,4
4754,11679,0,5
4755,11679,3,6
4756,11679,27,7
4757,11679,110,8
4758,11679,230,9
4759,11679,32,10
4760,14934,132,1
4761,14934,37,2
4762,14934,34,3
4763,14934,248,4
4764,14934,0,5
4765,14934,3,6
4766,14934,27,7
4767,14934,110,8
4768,14934,230,9
4769,14934,32,10
4770,2842,132,1
4771,2842,37,2
4772,2842,34,3
4773,2842,248,4
4774,2842,0,5
4775,2842,3,6
4776,2842,27,7
4777,2842,110,8
4778,2842,230,9
4779,2842,32,10
4780,1139,132,1
4781,1139,37,2
4782,1139,34,3
4783,1139,248,4
4784,1139,0,5
4785,1139,3,6
4786,1139,27,7
4787,1139,110,8
4788,1139,230,9
4789,1139,32,10
4790,17991,132,1
4791,17991,37,2
4792,17991,34,3
4793,17991,248,4
4794,17991,0,5
4795,17991,3,6
4796,17991,27,7
4797,17991,110,8
4798,17991,230,9
4799,17991,32,10
4800,27547,132,1
4801,27547,37,2
4802,27547,34,3
4803,27547,248,4
4804,27547,0,5
4805,27547,3,6
4806,27547,27,7
4807,27547,110,8
4808,27547,230,9
4809,27547,32,10
4810,22844,132,1
4811,22844,37,2
4812,22844,34,3
4813,22844,248,4
4814,22844,0,5
4815,22844,3,6
4816,22844,27,7
4817,22844,110,8
4818,22844,230,9
4819,22844,32,10
4820,22536,132,1
4821,22536,37,2
4822,22536,34,3
4823,22536,248,4
4824,22536,0,5
4825,22536,3,6
4826,22536,27,7
4827,22536,110,8
4828,22536,230,9
4829,22536,32,10
4830,16443,132,1
4831,16443,37,2
4832,16443,34,3
4833,16443,248,4
4834,16443,3,5
4835,16443,27,6
4836,16443,110,7
4837,16443,230,8
4838,16443,32,9
4839,16443,10,10
4840,946,132,1
4841,946,37,2
4842,946,34,3
4843,946,248,4
4844,946,0,5
4845,946,3,6
4846,946,27,7
4847,946,110,8
4848,946,230,9
4849,946,32,10
4850,27241,132,1
4851,27241,37,2
4852,27241,34,3
4853,27241,248,4
4854,27241,0,5
4855,27241,3,6
4856,27241,27,7
4857,27241,110,8
4858,27241,230,9
4859,27241,32,10
4860,4449,132,1
4861,4449,37,2
4862,4449,34,3
4863,4449,248,4
4864,4449,0,5
4865,4449,3,6
4866,4449,27,7
4867,4449,110,8
4868,4449,230,9
4869,4449,32,10
4870,1149,132,1
4871,1149,37,2
4872,1149,34,3
4873,1149,248,4
4874,1149,0,5
4875,1149,3,6
4876,1149,27,7
4877,1149,110,8
4878,1149,230,9
4879,1149,32,10
4880,17159,132,1
4881,17159,37,2
4882,17159,34,3
4883,17159,248,4
4884,17159,0,5
4885,17159,3,6
4886,17159,27,7
4887,17159,110,8
4888,17159,230,9
4889,17159,32,10
4890,21934,132,1
4891,21934,37,2
4892,21934,34,3
4893,21934,248,4
4894,21934,0,5
4895,21934,3,6
4896,21934,27,7
4897,21934,110,8
4898,21934,230,9
4899,21934,32,10
4900,14784,132,1
4901,14784,37,2
4902,14784,34,3
4903,14784,248,4
4904,14784,0,5
4905,14784,3,6
4906,14784,27,7
4907,14784,110,8
4908,14784,230,9
4909,14784,32,10
4910,2624,132,1
4911,2624,37,2
4912,2624,34,3
4913,2624,248,4
4914,2624,0,5
4915,2624,3,6
4916,2624,27,7
4917,2624,110,8
4918,2624,230,9
4919,2624,32,10
4920,15223,132,1
4921,15223,37,2
4922,15223,34,3
4923,15223,248,4
4924,15223,0,5
4925,15223,3,6
4926,15223,27,7
4927,15223,110,8
4928,15223,230,9
4929,15223,32,10
4930,12122,132,1
4931,12122,37,2
4932,12122,34,3
4933,12122,248,4
4934,12122,0,5
4935,12122,3,6
4936,12122,27,7
4937,12122,110,8
4938,12122,230,9
4939,12122,32,10
4940,22734,132,1
4941,22734,37,2
4942,22734,34,3
4943,22734,248,4
4944,22734,0,5
4945,22734,3,6
4946,22734,27,7
4947,22734,110,8
4948,22734,230,9
4949,22734,32,10
4950,13680,132,1
4951,13680,37,2
4952,13680,34,3
4953,13680,248,4
4954,13680,0,5
4955,13680,3,6
4956,13680,27,7
4957,13680,110,8
4958,13680,230,9
4959,13680,32,10
4960,788,132,1
4961,788,37,2
4962,788,34,3
4963,788,248,4
4964,788,0,5
4965,788,3,6
4966,788,27,7
4967,788,110,8
4968,788,230,9
4969,788,32,10
4970,17738,132,1
4971,17738,37,2
4972,17738,34,3
4973,17738,248,4
4974,17738,0,5
4975,17738,3,6
4976,17738,27,7
4977,17738,110,8
4978,17738,230,9
4979,17738,32,10
4980,22930,132,1
4981,22930,37,2
4982,22930,34,3
4983,22930,248,4
4984,22930,0,5
4985,22930,3,6
4986,22930,27,7
4987,22930,110,8
4988,22930,230,9
4989,22930,32,10
4990,5774,132,1
4991,5774,37,2
4992,5774,34,3
4993,5774,248,4
4994,5774,0,5
4995,5774,3,6
4996,5774,27,7
4997,5774,110,8
4998,5774,230,9
4999,5774,32,10
5000,6337,132,1
5001,6337,37,2
5002,6337,34,3
5003,6337,248,4
5004,6337,0,5
5005,6337,3,6
5006,6337,27,7
5007,6337,110,8
5008,6337,230,9
5009,6337,32,10
5010,16004,132,1
5011,16004,37,2
5012,16004,34,3
5013,16004,248,4
5014,16004,0,5
5015,16004,3,6
5016,16004,27,7
5017,16004,110,8
5018,16004,230,9
5019,16004,32,10
5020,28034,132,1
5021,28034,37,2
5022,28034,34,3
5023,28034,248,4
5024,28034,0,5
5025,28034,3,6
5026,28034,27,7
5027,28034,110,8
5028,28034,230,9
5029,28034,32,10
5030,6297,132,1
5031,6297,37,2
5032,6297,34,3
5033,6297,248,4
5034,6297,0,5
5035,6297,3,6
5036,6297,27,7
5037,6297,110,8
5038,6297,230,9
5039,6297,32,10
5040,15833,132,1
5041,15833,37,2
5042,15833,34,3
5043,15833,248,4
5044,15833,0,5
5045,15833,3,6
5046,15833,110,7
5047,15833,230,8
5048,15833,32,9
5049,15833,10,10
5050,661,132,1
5051,661,37,2
5052,661,34,3
5053,661,248,4
5054,661,0,5
5055,661,3,6
5056,661,27,7
5057,661,110,8
5058,661,230,9
5059,661,32,10
5060,14889,132,1
5061,14889,37,2
5062,14889,34,3
5063,14889,248,4
5064,14889,0,5
5065,14889,3,6
5066,14889,27,7
5067,14889,110,8
5068,14889,230,9
5069,14889,32,10
5070,1290,132,1
5071,1290,37,2
5072,1290,34,3
5073,1290,248,4
5074,1290,0,5
5075,1290,3,6
5076,1290,27,7
5077,1290,110,8
5078,1290,230,9
5079,1290,32,10
5080,18573,132,1
5081,18573,37,2
5082,18573,34,3
5083,18573,248,4
5084,18573,0,5
5085,18573,3,6
5086,18573,27,7
5087,18573,110,8
5088,18573,230,9
5089,18573,32,10
5090,11392,37,1
5091,11392,34,2
5092,11392,248,3
5093,11392,0,4
5094,11392,3,5
5095,11392,27,6
5096,11392,110,7
5097,11392,230,8
5098,11392,32,9
5099,11392,10,10
5100,1425,132,1
5101,1425,37,2
5102,1425,34,3
5103,1425,248,4
5104,1425,0,5
5105,1425,3,6
5106,1425,27,7
5107,1425,110,8
5108,1425,230,9
5109,1425,32,10
5110,27872,132,1
5111,27872,37,2
5112,27872,34,3
5113,27872,248,4
5114,27872,0,5
5115,27872,3,6
5116,27872,27,7
5117,27872,110,8
5118,27872,230,9
5119,27872,32,10
5120,5242,132,1
5121,5242,37,2
5122,5242,34,3
5123,5242,248,4
5124,5242,0,5
5125,5242,3,6
5126,5242,27,7
5127,5242,110,8
5128,5242,230,9
5129,5242,32,10
5130,6774,132,1
5131,6774,37,2
5132,6774,34,3
5133,6774,248,4
5134,6774,0,5
5135,6774,27,6
5136,6774,110,7
5137,6774,230,8
5138,6774,32,9
5139,6774,10,10
5140,4269,132,1
5141,4269,37,2
5142,4269,34,3
5143,4269,248,4
5144,4269,0,5
5145,4269,3,6
5146,4269,27,7
5147,4269,110,8
5148,4269,230,9
5149,4269,32,10
5150,15851,132,1
5151,15851,37,2
5152,15851,34,3
5153,15851,248,4
5154,15851,0,5
5155,15851,3,6
5156,15851,27,7
5157,15851,110,8
5158,15851,230,9
5159,15851,32,10
5160,13945,132,1
5161,13945,37,2
5162,13945,34,3
5163,13945,248,4
5164,13945,0,5
5165,13945,3,6
5166,13945,27,7
5167,13945,110,8
5168,13945,230,9
5169,13945,32,10
5170,12836,132,1
5171,12836,37,2
5172,12836,34,3
5173,12836,248,4
5174,12836,0,5
5175,12836,3,6
5176,12836,27,7
5177,12836,110,8
5178,12836,32,9
5179,12836,10,10
5180,17472,132,1
5181,17472,37,2
5182,17472,34,3
5183,17472,248,4
5184,17472,0,5
5185,17472,3,6
5186,17472,27,7
5187,17472,230,8
5188,17472,32,9
5189,17472,10,10
5190,2409,132,1
5191,2409,37,2
5192,2409,34,3
5193,2409,248,4
5194,2409,0,5
5195,2409,3,6
5196,2409,27,7
5197,2409,110,8
5198,2409,230,9
5199,2409,32,10
5200,1911,132,1
5201,1911,37,2
5202,1911,34,3
5203,1911,248,4
5204,1911,0,5
5205,1911,3,6
5206,1911,27,7
5207,1911,110,8
5208,1911,230,9
5209,1911,32,10
5210,14744,132,1
5211,14744,37,2
5212,14744,34,3
5213,14744,248,4
5214,14744,0,5
5215,14744,3,6
5216,14744,27,7
5217,14744,110,8
5218,14744,230,9
5219,14744,32,10
5220,3369,132,1
5221,3369,37,2
5222,3369,34,3
5223,3369,248,4
5224,3369,0,5
5225,3369,3,6
5226,3369,27,7
5227,3369,110,8
5228,3369,230,9
5229,3369,32,10
5230,21228,132,1
5231,21228,37,2
5232,21228,34,3
5233,21228,248,4
5234,21228,0,5
5235,21228,3,6
5236,21228,27,7
5237,21228,110,8
5238,21228,230,9
5239,21228,32,10
5240,11830,132,1
5241,11830,37,2
5242,11830,34,3
5243,11830,248,4
5244,11830,0,5
5245,11830,3,6
5246,11830,27,7
5247,11830,110,8
5248,11830,230,9
5249,11830,32,10
5250,12768,132,1
5251,12768,37,2
5252,12768,34,3
5253,12768,248,4
5254,12768,0,5
5255,12768,3,6
5256,12768,27,7
5257,12768,110,8
5258,12768,230,9
5259,12768,32,10
5260,10688,132,1
5261,10688,37,2
5262,10688,34,3
5263,10688,248,4
5264,10688,0,5
5265,10688,3,6
5266,10688,27,7
5267,10688,110,8
5268,10688,230,9
5269,10688,32,10
5270,5092,132,1
5271,5092,37,2
5272,5092,34,3
5273,5092,248,4
5274,5092,3,5
5275,5092,27,6
5276,5092,110,7
5277,5092,230,8
5278,5092,32,9
5279,5092,10,10
5280,4799,132,1
5281,4799,37,2
5282,4799,34,3
5283,4799,248,4
5284,4799,0,5
5285,4799,3,6
5286,4799,27,7
5287,4799,110,8
5288,4799,230,9
5289,4799,32,10
5290,20208,132,1
5291,20208,37,2
5292,20208,34,3
5293,20208,248,4
5294,20208,0,5
5295,20208,3,6
5296,20208,27,7
5297,20208,110,8
5298,20208,230,9
5299,20208,32,10
5300,21852,132,1
5301,21852,37,2
5302,21852,34,3
5303,21852,248,4
5304,21852,0,5
5305,21852,3,6
5306,21852,27,7
5307,21852,110,8
5308,21852,230,9
5309,21852,32,10
5310,14626,132,1
5311,14626,37,2
5312,14626,34,3
5313,14626,248,4
5314,14626,0,5
5315,14626,3,6
5316,14626,27,7
5317,14626,110,8
5318,14626,230,9
5319,14626,32,10
5320,7522,132,1
5321,7522,37,2
5322,7522,34,3
5323,7522,248,4
5324,7522,0,5
5325,7522,3,6
5326,7522,27,7
5327,7522,110,8
5328,7522,230,9
5329,7522,32,10
5330,9239,132,1
5331,9239,37,2
5332,9239,34,3
5333,9239,248,4
5334,9239,0,5
5335,9239,3,6
5336,9239,27,7
5337,9239,110,8
5338,9239,230,9
5339,9239,32,10
5340,3978,132,1
5341,3978,37,2
5342,3978,34,3
5343,3978,248,4
5344,3978,0,5
5345,3978,3,6
5346,3978,27,7
5347,3978,110,8
5348,3978,230,9
5349,3978,32,10
5350,28168,132,1
5351,28168,37,2
5352,28168,34,3
5353,28168,248,4
5354,28168,0,5
5355,28168,3,6
5356,28168,27,7
5357,28168,110,8
5358,28168,230,9
5359,28168,32,10
5360,8222,132,1
5361,8222,37,2
5362,8222,34,3
5363,8222,248,4
5364,8222,0,5
5365,8222,3,6
5366,8222,27,7
5367,8222,110,8
5368,8222,230,9
5369,8222,32,10
5370,368,132,1
5371,368,37,2
5372,368,34,3
5373,368,248,4
5374,368,0,5
5375,368,27,6
5376,368,110,7
5377,368,230,8
5378,368,32,9
5379,368,10,10
5380,459,132,1
5381,459,37,2
5382,459,34,3
5383,459,248,4
5384,459,0,5
5385,459,3,6
5386,459,27,7
5387,459,110,8
5388,459,230,9
5389,459,32,10
5390,19541,132,1
5391,19541,37,2
5392,19541,34,3
5393,19541,248,4
5394,19541,0,5
5395,19541,3,6
5396,19541,27,7
5397,19541,110,8
5398,19541,230,9
5399,19541,32,10
5400,137,132,1
5401,137,37,2
5402,137,34,3
5403,137,248,4
5404,137,0,5
5405,137,3,6
5406,137,27,7
5407,137,110,8
5408,137,230,9
5409,137,32,10
5410,14687,132,1
5411,14687,37,2
5412,14687,34,3
5413,14687,248,4
5414,14687,0,5
5415,14687,3,6
5416,14687,27,7
5417,14687,110,8
5418,14687,230,9
5419,14687,32,10
5420,3444,132,1
5421,3444,37,2
5422,3444,34,3
5423,3444,248,4
5424,3444,0,5
5425,3444,3,6
5426,3444,27,7
5427,3444,110,8
5428,3444,230,9
5429,3444,32,10
5430,9878,132,1
5431,9878,37,2
5432,9878,34,3
5433,9878,248,4
5434,9878,0,5
5435,9878,3,6
5436,9878,27,7
5437,9878,110,8
5438,9878,230,9
5439,9878,32,10
5440,26116,132,1
5441,26116,37,2
5442,26116,34,3
5443,26116,248,4
5444,26116,0,5
5445,26116,3,6
5446,26116,27,7
5447,26116,110,8
5448,26116,230,9
5449,26116,32,10
5450,15208,132,1
5451,15208,37,2
5452,15208,34,3
5453,15208,248,4
5454,15208,0,5
5455,15208,3,6
5456,15208,27,7
5457,15208,110,8
5458,15208,230,9
5459,15208,32,10
5460,21,132,1
5461,21,37,2
5462,21,34,3
5463,21,248,4
5464,21,0,5
5465,21,3,6
5466,21,27,7
5467,21,110,8
5468,21,230,9
5469,21,32,10
5470,14310,132,1
5471,14310,37,2
5472,14310,34,3
5473,14310,248,4
5474,14310,0,5
5475,14310,3,6
5476,14310,27,7
5477,14310,110,8
5478,14310,230,9
5479,14310,32,10
5480,548,132,1
5481,548,37,2
5482,548,34,3
5483,548,248,4
5484,548,3,5
5485,548,27,6
5486,548,110,7
5487,548,230,8
5488,548,32,9
5489,548,10,10
5490,10410,132,1
5491,10410,37,2
5492,10410,34,3
5493,10410,248,4
5494,10410,0,5
5495,10410,3,6
5496,10410,27,7
5497,10410,110,8
5498,10410,230,9
5499,10410,32,10
5500,28577,132,1
5501,28577,37,2
5502,28577,34,3
5503,28577,248,4
5504,28577,0,5
5505,28577,3,6
5506,28577,27,7
5507,28577,110,8
5508,28577,230,9
5509,28577,32,10
5510,677,132,1
5511,677,37,2
5512,677,248,3
5513,677,27,4
5514,677,110,5
5515,677,230,6
5516,677,32,7
5517,677,10,8
5518,677,226,9
5519,677,245,10
5520,9711,132,1
5521,9711,37,2
5522,9711,34,3
5523,9711,248,4
5524,9711,0,5
5525,9711,3,6
5526,9711,27,7
5527,9711,110,8
5528,9711,230,9
5529,9711,32,10
5530,13685,132,1
5531,13685,37,2
5532,13685,34,3
5533,13685,248,4
5534,13685,0,5
5535,13685,3,6
5536,13685,27,7
5537,13685,110,8
5538,13685,230,9
5539,13685,32,10
5540,9166,132,1
5541,9166,37,2
5542,9166,34,3
5543,9166,248,4
5544,9166,0,5
5545,9166,27,6
5546,9166,110,7
5547,9166,230,8
5548,9166,32,9
5549,9166,10,10
5550,13800,132,1
5551,13800,37,2
5552,13800,34,3
5553,13800,248,4
5554,13800,3,5
5555,13800,27,6
5556,13800,110,7
5557,13800,230,8
5558,13800,32,9
5559,13800,10,10
5560,27372,132,1
5561,27372,37,2
5562,27372,34,3
5563,27372,248,4
5564,27372,0,5
5565,27372,3,6
5566,27372,27,7
5567,27372,110,8
5568,27372,230,9
5569,27372,32,10
5570,17123,132,1
5571,17123,37,2
5572,17123,34,3
5573,17123,248,4
5574,17123,0,5
5575,17123,3,6
5576,17123,27,7
5577,17123,110,8
5578,17123,230,9
5579,17123,32,10
5580,7777,132,1
5581,7777,37,2
5582,7777,34,3
5583,7777,248,4
5584,7777,0,5
5585,7777,3,6
5586,7777,27,7
5587,7777,110,8
5588,7777,230,9
5589,7777,32,10
5590,6427,132,1
5591,6427,34,2
5592,6427,248,3
5593,6427,0,4
5594,6427,3,5
5595,6427,27,6
5596,6427,110,7
5597,6427,230,8
5598,6427,32,9
5599,6427,10,10
5600,10544,132,1
5601,10544,37,2
5602,10544,34,3
5603,10544,248,4
5604,10544,0,5
5605,10544,3,6
5606,10544,27,7
5607,10544,110,8
5608,10544,230,9
5609,10544,32,10
5610,17611,132,1
5611,17611,37,2
5612,17611,34,3
5613,17611,248,4
5614,17611,0,5
5615,17611,3,6
5616,17611,110,7
5617,17611,230,8
5618,17611,32,9
5619,17611,10,10
5620,141,132,1
5621,141,37,2
5622,141,34,3
5623,141,248,4
5624,141,0,5
5625,141,3,6
5626,141,27,7
5627,141,110,8
5628,141,230,9
5629,141,32,10
5630,2770,132,1
5631,2770,37,2
5632,2770,34,3
5633,2770,248,4
5634,2770,0,5
5635,2770,3,6
5636,2770,27,7
5637,2770,110,8
5638,2770,230,9
5639,2770,32,10
5640,7106,132,1
5641,7106,37,2
5642,7106,34,3
5643,7106,248,4
5644,7106,0,5
5645,7106,3,6
5646,7106,27,7
5647,7106,110,8
5648,7106,230,9
5649,7106,32,10
5650,8157,132,1
5651,8157,37,2
5652,8157,34,3
5653,8157,248,4
5654,8157,3,5
5655,8157,27,6
5656,8157,110,7
5657,8157,230,8
5658,8157,32,9
5659,8157,10,10
5660,2978,132,1
5661,2978,37,2
5662,2978,34,3
5663,2978,248,4
5664,2978,0,5
5665,2978,3,6
5666,2978,27,7
5667,2978,110,8
5668,2978,230,9
5669,2978,32,10
5670,10222,132,1
5671,10222,37,2
5672,10222,34,3
5673,10222,248,4
5674,10222,0,5
5675,10222,3,6
5676,10222,27,7
5677,10222,110,8
5678,10222,230,9
5679,10222,32,10
5680,21219,132,1
5681,21219,37,2
5682,21219,34,3
5683,21219,248,4
5684,21219,0,5
5685,21219,3,6
5686,21219,27,7
5687,21219,110,8
5688,21219,230,9
5689,21219,32,10
5690,4233,132,1
5691,4233,37,2
5692,4233,34,3
5693,4233,248,4
5694,4233,3,5
5695,4233,27,6
5696,4233,110,7
5697,4233,230,8
5698,4233,32,9
5699,4233,10,10
5700,13289,132,1
5701,13289,37,2
5702,13289,34,3
5703,13289,248,4
5704,13289,3,5
5705,13289,27,6
5706,13289,110,7
5707,13289,230,8
5708,13289,32,9
5709,13289,10,10
5710,2581,132,1
5711,2581,37,2
5712,2581,34,3
5713,2581,248,4
5714,2581,0,5
5715,2581,3,6
5716,2581,27,7
5717,2581,110,8
5718,2581,230,9
5719,2581,32,10
5720,17049,132,1
5721,17049,37,2
5722,17049,34,3
5723,17049,248,4
5724,17049,0,5
5725,17049,3,6
5726,17049,27,7
5727,17049,110,8
5728,17049,230,9
5729,17049,32,10
5730,13336,132,1
5731,13336,37,2
5732,13336,34,3
